"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"31",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180327868852459,0.195851962245405,0.211376055638351,0.226900149031297,0.242424242424242,0.242424242424242,0.255588673621461,0.268753104818679,0.281917536015897,0.295081967213115,0.515151515151515,0.517511177347243,0.519870839542971,0.522230501738698,0.524590163934426,2,1
"32",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,2,1
"33",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0.0714285714285714,0.083743842364532,0.0960591133004926,0.108374384236453,0.120689655172414,0.285714285714286,0.310550082101806,0.335385878489327,0.360221674876847,0.385057471264368,0.494252873563218,0.5314039408867,0.568555008210181,0.605706075533662,0.642857142857143,2,1
"34",2,0,0,0,0,0,0,0,2,0,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,1,1,1,1,1,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.346153846153846,0.346153846153846,0.346153846153846,0.346153846153846,0.346153846153846,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,2,0
"35",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.244897959183673,0.246173469387755,0.247448979591837,0.248724489795918,0.25,0,0.0306122448979592,0.0612244897959184,0.0918367346938775,0.122448979591837,0.63265306122449,0.661989795918367,0.691326530612245,0.720663265306122,0.75,2,0
"36",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.275,0.275,0.275,0.275,0.275,0.2125,0.2125,0.2125,0.2125,0.2125,0.5125,0.5125,0.5125,0.5125,0.5125,2,1
"37",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,0.134328358208955,0.14486391571554,0.155399473222125,0.165935030728709,0.176470588235294,0.0588235294117647,0.0963564530289728,0.133889376646181,0.171422300263389,0.208955223880597,0.656716417910448,0.683713784021071,0.710711150131695,0.737708516242318,0.764705882352941,2,1
"38",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.262903225806452,0.325806451612903,0.388709677419355,0.451612903225806,0.032258064516129,0.0741935483870968,0.116129032258065,0.158064516129032,0.2,0.516129032258065,0.537096774193548,0.558064516129032,0.579032258064516,0.6,2,1
"39",2,1,1,1,1,1,1,0,1,1,0,0,0,0.5,1,0,0,0,0.5,1,0,0,0,0.5,1,0,0.0625,0.125,0.1875,0.25,0.25,0.3125,0.375,0.4375,0.5,0.5,0.5,0.5,0.5,0.5,2,0
"40",2,1,6,6,6,6,6,0,1,1,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0.0833333333333333,0.145833333333333,0.208333333333333,0.270833333333333,0.333333333333333,0.0833333333333333,0.145833333333333,0.208333333333333,0.270833333333333,0.333333333333333,0.333333333333333,0.458333333333333,0.583333333333333,0.708333333333333,0.833333333333333,2,1
"41",3,0,0,0,0,0,0,0,2,1,0,0,0,0.5,1,0,0,0,0,0,0,0.5,1,1,1,0.207317073170732,0.211766644693474,0.216216216216216,0.254774774774775,0.293333333333333,0.0810810810810811,0.0905405405405405,0.1,0.202439024390244,0.304878048780488,0.48780487804878,0.547235772357724,0.606666666666667,0.654684684684685,0.702702702702703,2,1
"42",3,0,0,0,0,0,0,0,2,1,0,0,0,0.5,1,0,0.5,1,1,1,0,0,0,1,2,0.201923076923077,0.201923076923077,0.201923076923077,0.201923076923077,0.201923076923077,0.115384615384615,0.115384615384615,0.115384615384615,0.115384615384615,0.115384615384615,0.682692307692308,0.682692307692308,0.682692307692308,0.682692307692308,0.682692307692308,2,0
"43",3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.170731707317073,0.185365853658537,0.2,0.266666666666667,0.333333333333333,0,0.05,0.1,0.30609756097561,0.51219512195122,0.317073170731707,0.491869918699187,0.666666666666667,0.683333333333333,0.7,2,0
"44",3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1,2,0.0972222222222222,0.154380341880342,0.211538461538462,0.216234347048301,0.22093023255814,0.152777777777778,0.172542735042735,0.192307692307692,0.212432915921288,0.232558139534884,0.546511627906977,0.571332737030411,0.596153846153846,0.673076923076923,0.75,2,0
"45",3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.5,1,0,0.5,1,1,1,0.146067415730337,0.210512100259291,0.274956784788245,0.3394014693172,0.403846153846154,0.192307692307692,0.194792566983578,0.197277441659464,0.19976231633535,0.202247191011236,0.403846153846154,0.465805963699222,0.52776577355229,0.589725583405359,0.651685393258427,2,0
"46",3,0,0,0,0,0,0,1,0,2,0,0.5,1,1,1,0,0,0,0,0,0,0.5,1,1,1,0.276595744680851,0.276595744680851,0.276595744680851,0.276595744680851,0.276595744680851,0.234042553191489,0.234042553191489,0.234042553191489,0.234042553191489,0.234042553191489,0.48936170212766,0.48936170212766,0.48936170212766,0.48936170212766,0.48936170212766,2,1
"47",3,0,0,0,0,0,0,1,0,2,0,0.5,1,1,1,0,0,0,1,2,0,1.5,3,3.5,4,0.0980392156862745,0.142279411764706,0.186519607843137,0.230759803921569,0.275,0.2125,0.213296568627451,0.214093137254902,0.214889705882353,0.215686274509804,0.5125,0.55594362745098,0.599387254901961,0.642830882352941,0.686274509803922,2,1
"48",3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.28,0.306666666666667,0.333333333333333,0,0.07,0.14,0.236666666666667,0.333333333333333,0.58,0.623333333333333,0.666666666666667,0.666666666666667,0.666666666666667,2,1
"49",3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.143392689784442,0.195876288659794,0.597938144329897,1,0,0.0454545454545455,0.0909090909090909,0.236176194939082,0.381443298969072,0,0.211340206185567,0.422680412371134,0.620431115276476,0.818181818181818,2,0
"50",3,0,0,0,0,0,0,2,0,1,0,0,0,0.5,1,0,0,0,1,2,0,0.5,1,2,3,0.113207547169811,0.128032345013477,0.142857142857143,0.146428571428571,0.15,0,0.0849056603773585,0.169811320754717,0.209905660377358,0.25,0.6,0.658490566037736,0.716981132075472,0.787061994609164,0.857142857142857,2,1
"51",3,0,0,0,0,0,0,2,0,1,0,0.5,1,1,1,0,0,0,0.5,1,0,0,0,0,0,0.126582278481013,0.126582278481013,0.126582278481013,0.126582278481013,0.126582278481013,0.329113924050633,0.329113924050633,0.329113924050633,0.329113924050633,0.329113924050633,0.544303797468354,0.544303797468354,0.544303797468354,0.544303797468354,0.544303797468354,2,0
"52",3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180555555555556,0.218646351575456,0.258528784648188,0.464285714285714,1,0,0.107142857142857,0.160980810234542,0.207245024875622,0.291666666666667,0,0.395833333333333,0.549603174603175,0.575959488272921,0.58955223880597,2,0
"53",3,1,143,143,143,143,143,1,0,2,0,0,1,3.5,8,0,0,0.5,2.25,6,0,1.5,2.5,5.25,12,0.381944444444444,0.381944444444444,0.381944444444444,0.381944444444444,0.381944444444444,0.159722222222222,0.159722222222222,0.159722222222222,0.159722222222222,0.159722222222222,0.458333333333333,0.458333333333333,0.458333333333333,0.458333333333333,0.458333333333333,2,0
"54",4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.863636363636364,0.863636363636364,0.863636363636364,0.863636363636364,0.863636363636364,2,1
"55",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.0714285714285714,0.118603411513859,0.169105926677293,0.234545274420448,0.326530612244898,0.102040816326531,0.159438775510204,0.193763326226013,0.234386320823069,0.310679611650485,0.485436893203884,0.549930651872399,0.61407249466951,0.680037313432836,0.75,2,0
"56",4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.25,1,0.0952380952380952,0.0976190476190476,0.1,0.15,0.2,0.1,0.14,0.18,0.28047619047619,0.380952380952381,0.523809523809524,0.571904761904762,0.62,0.71,0.8,2,1
"57",4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.25,2,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.113095238095238,0.142857142857143,0.166666666666667,0.291666666666667,0.416666666666667,0.422619047619048,0.428571428571429,0.428571428571429,0.464285714285714,0.5,0.625,0.75,2,1
"58",4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.125,0.131944444444444,0.138888888888889,0.205808080808081,0.272727272727273,0.125,0.173611111111111,0.222222222222222,0.292929292929293,0.363636363636364,0.363636363636364,0.501262626262626,0.638888888888889,0.694444444444444,0.75,2,0
"59",4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0.160326086956522,0.190217391304348,0.220108695652174,0.25,0.173913043478261,0.224184782608696,0.27445652173913,0.324728260869565,0.375,0.375,0.455163043478261,0.535326086956522,0.615489130434783,0.695652173913043,2,0
"60",4,0,0,0,0,0,0,1,1,2,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0.25,1,0.15,0.177484472049689,0.204968944099379,0.313595583160801,0.422222222222222,0.177777777777778,0.188888888888889,0.2,0.22111801242236,0.242236024844721,0.4,0.47639751552795,0.552795031055901,0.60139751552795,0.65,2,0
"61",4,0,0,0,0,0,0,1,1,2,0,0.75,1,1,1,0,0,0,0.25,1,0,0,0,0.5,2,0.210169491525424,0.210169491525424,0.210169491525424,0.210169491525424,0.210169491525424,0.196610169491525,0.196610169491525,0.196610169491525,0.196610169491525,0.196610169491525,0.593220338983051,0.593220338983051,0.593220338983051,0.593220338983051,0.593220338983051,2,0
"62",4,0,0,0,0,0,0,2,0,2,0,0,0,0.25,1,0,0,0,0,0,0,0.75,1,1,1,0.15527950310559,0.156007375776398,0.180066747572816,0.236245954692557,0.333333333333333,0,0.158385093167702,0.254027562111801,0.300326152912621,0.310679611650485,0.485436893203884,0.531515473300971,0.590207686335404,0.641821946169772,0.666666666666667,2,1
"63",4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.135714285714286,0.2,0.252173913043478,0.304347826086957,0.0714285714285714,0.135714285714286,0.2,0.223188405797101,0.246376811594203,0.449275362318841,0.52463768115942,0.6,0.728571428571429,0.857142857142857,2,1
"64",5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.103448275862069,0.158251231527094,0.217261904761905,0.333333333333333,0,0.09375,0.133928571428571,0.176108374384236,0.275862068965517,0.586206896551724,0.646551724137931,0.672619047619048,0.727678571428571,0.875,2,0
"65",5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0.208333333333333,0.217663599182004,0.226993865030675,0.238496932515337,0.25,0.133333333333333,0.170833333333333,0.208333333333333,0.208461145194274,0.208588957055215,0.56441717791411,0.573875255623722,0.583333333333333,0.6,0.616666666666667,2,1
"66",5,0,0,0,0,0,0,1,0,4,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0.132743362831858,0.150943396226415,0.176165803108808,0.222222222222222,0.239130434782609,0.0566037735849057,0.222222222222222,0.248704663212435,0.309734513274336,0.369565217391304,0.391304347826087,0.555555555555556,0.557522123893805,0.575129533678757,0.792452830188679,2,1
"67",5,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.12962962962963,0.144907407407407,0.173726114649682,0.21330656327887,0.260869565217391,0.0942028985507246,0.136050724637681,0.20462962962963,0.26450813871196,0.280254777070064,0.522292993630573,0.588906581740977,0.628019323671498,0.658695652173913,0.7,2,0
"68",5,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0972222222222222,0.132743362831858,0.175,0.23134328358209,0.625,0.15,0.152777777777778,0.166666666666667,0.17910447761194,0.309734513274336,0.208333333333333,0.557522123893805,0.58955223880597,0.675,0.75,2,1
"69",5,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.195652173913043,0.309006211180124,0.425751879699248,0.631578947368421,0,0.130434782608696,0.176242236024845,0.258928571428571,0.5,0.368421052631579,0.44031954887218,0.482142857142857,0.516304347826087,0.565217391304348,2,0
"70",5,1,3,3,3,3,3,2,2,1,0,0,0,0,1,0,0,0,0.75,1,0,0,0,0,1,0.0735294117647059,0.228260869565217,0.280434782608696,0.408333333333333,0.5,0.0555555555555556,0.120652173913043,0.225,0.258152173913043,0.264705882352941,0.25,0.5,0.510869565217391,0.614130434782609,0.661764705882353,2,1
"71",6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.124866310160428,0.130008045052293,0.154502577068949,0.21978021978022,0.230769230769231,0.234162895927602,0.244919786096257,0.268342719227675,0.309734513274336,0.549450549450549,0.555504230282991,0.587851971037812,0.625401069518717,0.647058823529412,2,0
"72",6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,0.135135135135135,0.166568742655699,0.198002350176263,0.229435957696827,0.260869565217391,0.108108108108108,0.124559341950646,0.141010575793184,0.157461809635723,0.173913043478261,0.565217391304348,0.61310223266745,0.660987074030552,0.708871915393654,0.756756756756757,2,1
"73",6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,2,0,0.127358490566038,0.18999040614007,0.234550195567145,0.307692307692308,0,0.0849056603773585,0.152757619738752,0.193383311603651,0.196610169491525,0.5,0.569915254237288,0.655100735529261,0.787735849056604,1,2,1
"74",6,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0.5,1,2,0.170305676855895,0.217805899652437,0.26530612244898,0.359925788497217,0.454545454545455,0,0.0816326530612245,0.163265306122449,0.168968897602709,0.174672489082969,0.545454545454545,0.558441558441558,0.571428571428571,0.613225202744853,0.655021834061135,2,0
"75",6,0,0,0,0,0,0,1,0,5,0,0,0,0.75,1,0,0,0,0,0,0,0,0.5,1,1,0.12962962962963,0.135135135135135,0.146067415730337,0.180327868852459,0.25974025974026,0.0740740740740741,0.202247191011236,0.216216216216216,0.25974025974026,0.295081967213115,0.480519480519481,0.524590163934426,0.648648648648649,0.651685393258427,0.796296296296296,2,0
"76",6,0,0,0,0,0,0,2,1,3,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0.75,2,0.037037037037037,0.191919191919192,0.193548387096774,0.2,0.25,0,0.0740740740740741,0.0833333333333333,0.171717171717172,0.204301075268817,0.602150537634409,0.636363636363636,0.666666666666667,0.8,0.888888888888889,2,0
"77",6,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0909090909090909,0.130447247706422,0.20382927802154,0.35832083958021,0.55,0.0942028985507246,0.127083333333333,0.147126436781609,0.267294105240958,0.303030303030303,0.316666666666667,0.473821575450807,0.578259660828468,0.635210803689065,0.75,2,0
"78",6,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.109119782214156,0.154094827586207,0.196875,0.25974025974026,0.1,0.115178571428571,0.198778195488722,0.254015721120984,0.385057471264368,0.480519480519481,0.533636083743842,0.65484022556391,0.689473684210526,0.8,2,1
"79",6,1,11,11,11,11,11,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0.12962962962963,0.156378940419211,0.200975156721616,0.25708782742681,0.358974358974359,0,0.0829528158295282,0.15118006271662,0.195650398202981,0.205128205128205,0.435897435897436,0.610577904839698,0.68064036969797,0.720112079701121,0.796296296296296,2,0
"80",7,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,0.169041450777202,0.199194012665515,0.305555555555556,0.433333333333333,0,0.05,0.161111111111111,0.242084052964882,0.25,0.533333333333333,0.560449050086356,0.620898100172712,0.716666666666667,0.75,2,1
"81",7,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,1,0,0,1,1,2,0,0.0535714285714286,0.140365448504983,0.219476744186047,0.25,0.0714285714285714,0.0803571428571428,0.111434108527132,0.160206718346253,0.222222222222222,0.651162790697674,0.662790697674419,0.722222222222222,0.797619047619048,0.857142857142857,2,1
"82",7,0,0,0,0,0,0,2,1,4,0,0,0,0.5,1,0,0,0,0.5,3,0,0,1,1,3,0.12962962962963,0.147702991452991,0.165776353276353,0.183849715099715,0.201923076923077,0.115384615384615,0.179131054131054,0.242877492877493,0.306623931623932,0.37037037037037,0.5,0.545673076923077,0.591346153846154,0.637019230769231,0.682692307692308,2,1
"83",7,0,0,0,0,0,0,2,2,3,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,1,0.125,0.176470588235294,0.185185185185185,0.232544551562956,0.75,0,0.163118007939372,0.235294117647059,0.25462962962963,0.261904761904762,0.25,0.527777777777778,0.56441717791411,0.606617647058824,0.705882352941177,2,1
