"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"53",2,0,0,0,0,0,0,0,0,2,0,0.25,0.5,0.75,1,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.128289473684211,0.173245614035088,0.218201754385965,0.263157894736842,0.263157894736842,0.311951754385965,0.360745614035088,0.409539473684211,0.458333333333333,0.458333333333333,0.462171052631579,0.466008771929825,0.46984649122807,0.473684210526316,2,0
"54",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213483146067416,0.22462848858282,0.235773831098224,0.246919173613628,0.258064516129032,0.258426966292135,0.282529902138456,0.306632837984777,0.330735773831098,0.354838709677419,0.387096774193548,0.422345052555274,0.457593330916999,0.492841609278724,0.528089887640449,2,0
"55",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.0357142857142857,0.0714285714285714,0.107142857142857,0.142857142857143,0.285714285714286,0.321428571428571,0.357142857142857,0.392857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,2,0
"56",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.0930232558139535,0.0930232558139535,0.0930232558139535,0.0930232558139535,0.0930232558139535,0.209302325581395,0.209302325581395,0.209302325581395,0.209302325581395,0.209302325581395,0.697674418604651,0.697674418604651,0.697674418604651,0.697674418604651,0.697674418604651,2,1
"57",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0.0666666666666667,0.1125,0.158333333333333,0.204166666666667,0.25,0.0833333333333333,0.104166666666667,0.125,0.145833333333333,0.166666666666667,0.666666666666667,0.691666666666667,0.716666666666667,0.741666666666667,0.766666666666667,2,1
"58",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0.0857142857142857,0.116369047619048,0.14702380952381,0.177678571428571,0.208333333333333,0.125,0.183035714285714,0.241071428571429,0.299107142857143,0.357142857142857,0.557142857142857,0.58452380952381,0.611904761904762,0.639285714285714,0.666666666666667,2,0
"59",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267857142857143,0.0535714285714286,0.0803571428571428,0.107142857142857,0.166666666666667,0.178571428571429,0.19047619047619,0.202380952380952,0.214285714285714,0.678571428571429,0.717261904761905,0.755952380952381,0.794642857142857,0.833333333333333,2,0
"60",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.202083333333333,0.204166666666667,0.20625,0.208333333333333,0.291666666666667,0.29375,0.295833333333333,0.297916666666667,0.3,0.5,0.5,0.5,0.5,0.5,2,0
"61",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.159090909090909,0.159090909090909,0.159090909090909,0.159090909090909,0.159090909090909,0.568181818181818,0.568181818181818,0.568181818181818,0.568181818181818,0.568181818181818,2,0
"62",2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,0.160493827160494,0.227513227513228,0.294532627865961,0.361552028218695,0.428571428571429,0,0.0709876543209877,0.141975308641975,0.212962962962963,0.283950617283951,0.555555555555556,0.55952380952381,0.563492063492063,0.567460317460317,0.571428571428571,2,0
"63",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130952380952381,0.145511583011583,0.160070785070785,0.174629987129987,0.189189189189189,0.202380952380952,0.205839768339768,0.209298584298584,0.2127574002574,0.216216216216216,0.594594594594595,0.612612612612613,0.630630630630631,0.648648648648649,0.666666666666667,2,1
"64",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0.168604651162791,0.168604651162791,0.168604651162791,0.168604651162791,0.168604651162791,0.203488372093023,0.203488372093023,0.203488372093023,0.203488372093023,0.203488372093023,0.627906976744186,0.627906976744186,0.627906976744186,0.627906976744186,0.627906976744186,2,0
"65",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.220588235294118,0.274509803921569,0.32843137254902,0.382352941176471,0.235294117647059,0.259803921568627,0.284313725490196,0.308823529411765,0.333333333333333,0.382352941176471,0.411764705882353,0.441176470588235,0.470588235294118,0.5,2,1
"66",2,1,12,12,12,12,12,1,0,1,0,0,0,0.5,1,0,0,0,0.5,1,1,1.5,2,2,2,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.769230769230769,0.769230769230769,0.769230769230769,0.769230769230769,0.769230769230769,2,0
"67",2,1,14,14,14,14,14,2,0,0,0,0.5,1,2,3,0,0,0,0.5,1,0,0,0,0.5,1,0.4,0.4,0.4,0.4,0.4,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.266666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,2,0
"68",2,1,115,115,115,115,115,0,1,0,0,0,0,1,2,0,0,0,2.5,5,0,0,0,7.5,15,0.1,0.151851851851852,0.203703703703704,0.601851851851852,1,0,0.138888888888889,0.277777777777778,0.288888888888889,0.3,0,0.259259259259259,0.518518518518518,0.559259259259259,0.6,2,1
"69",2,3,5,5.5,6,18,30,1,0,1,0,0,1,1,2,0,0,0,0,1,0,1,1,1,6,0.2,0.266666666666667,0.333333333333333,0.452380952380952,0.571428571428571,0.1,0.121428571428571,0.142857142857143,0.238095238095238,0.333333333333333,0.285714285714286,0.30952380952381,0.333333333333333,0.516666666666667,0.7,2,0
"70",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.111111111111111,0.138888888888889,0.166666666666667,0,0,0,0.166666666666667,0.333333333333333,0.555555555555556,0.694444444444444,0.833333333333333,0.916666666666667,1,2,1
"71",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122448979591837,0.126798260287722,0.131147540983607,0.174269422665716,0.217391304347826,0.180327868852459,0.198859586600143,0.217391304347826,0.292369121561668,0.36734693877551,0.510204081632653,0.5377107364685,0.565217391304348,0.626870990734141,0.688524590163934,2,0
"72",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.16412037037037,0.203240740740741,0.242361111111111,0.281481481481481,0.133333333333333,0.178125,0.222916666666667,0.267708333333333,0.3125,0.5625,0.568171296296296,0.573842592592593,0.579513888888889,0.585185185185185,2,1
"73",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.0368852459016393,0.0737704918032787,0.110655737704918,0.147540983606557,0,0.0532786885245902,0.10655737704918,0.15983606557377,0.213114754098361,0.639344262295082,0.729508196721312,0.819672131147541,0.909836065573771,1,2,0
"74",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0.173913043478261,0.173913043478261,0.173913043478261,0.173913043478261,0.173913043478261,0.119565217391304,0.119565217391304,0.119565217391304,0.119565217391304,0.119565217391304,0.706521739130435,0.706521739130435,0.706521739130435,0.706521739130435,0.706521739130435,2,1
"75",3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.05,0.1,0.15,0.2,0.3,0.315909090909091,0.331818181818182,0.347727272727273,0.363636363636364,0.5,0.534090909090909,0.568181818181818,0.602272727272727,0.636363636363636,2,0
"76",3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.0952380952380952,0.110119047619048,0.125,0.166666666666667,0.208333333333333,0.0476190476190476,0.0863095238095238,0.125,0.1484375,0.171875,0.666666666666667,0.684895833333333,0.703125,0.780133928571429,0.857142857142857,2,1
"77",3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.168604651162791,0.177522664564446,0.186440677966102,0.208604954367666,0.230769230769231,0.135593220338983,0.144719687092568,0.153846153846154,0.178667262969589,0.203488372093023,0.615384615384615,0.621645796064401,0.627906976744186,0.652936539219551,0.677966101694915,2,0
"78",3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0.111111111111111,0.145299145299145,0.179487179487179,0.33974358974359,0.5,0,0.111111111111111,0.222222222222222,0.239316239316239,0.256410256410256,0.5,0.532051282051282,0.564102564102564,0.615384615384615,0.666666666666667,2,1
"79",3,0,0,0,0,0,0,1,0,2,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0.5,1,0.24,0.24,0.24,0.24,0.24,0.16,0.16,0.16,0.16,0.16,0.6,0.6,0.6,0.6,0.6,2,1
"80",3,0,0,0,0,0,0,1,1,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,2,0.104477611940299,0.129161882893226,0.153846153846154,0.173076923076923,0.192307692307692,0.0769230769230769,0.180252583237658,0.283582089552239,0.295637198622273,0.307692307692308,0.5,0.555970149253731,0.611940298507463,0.690585533869116,0.769230769230769,2,1
"81",3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0.5,1,0.203703703703704,0.215277777777778,0.226851851851852,0.238425925925926,0.25,0.1,0.144444444444444,0.188888888888889,0.233333333333333,0.277777777777778,0.518518518518518,0.551388888888889,0.584259259259259,0.61712962962963,0.65,2,1
"82",3,0,0,0,0,0,0,2,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0.5,1,1,1,0.106060606060606,0.157670454545455,0.209280303030303,0.260890151515151,0.3125,0.0625,0.145359848484848,0.228219696969697,0.311079545454545,0.393939393939394,0.5,0.53125,0.5625,0.59375,0.625,2,1
"83",3,0,0,0,0,0,0,3,0,0,0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0.242948717948718,0.285897435897436,0.328846153846154,0.371794871794872,0.179487179487179,0.183002481389578,0.186517783291977,0.190033085194376,0.193548387096774,0.448717948717949,0.488151364764268,0.527584780810587,0.567018196856907,0.606451612903226,2,0
"84",3,1,8,8,8,8,8,1,0,2,0,0,0.5,1,1,0,0,0,0.5,2,0,0.75,1,1,1,0,0.121875,0.24375,0.288541666666667,0.333333333333333,0.2125,0.217361111111111,0.222222222222222,0.226495726495726,0.230769230769231,0.444444444444444,0.494097222222222,0.54375,0.656490384615385,0.769230769230769,2,0
"85",3,1,12,12,12,12,12,0,0,3,0,0,0,0.5,2,0,0,0,0.25,1,0,0.75,1.5,2,2,0.307692307692308,0.307692307692308,0.307692307692308,0.307692307692308,0.307692307692308,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,0.615384615384615,2,0
