"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2
"2",0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1
"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113207547169811,0.113207547169811,0.113207547169811,0.113207547169811,0.113207547169811,0.30188679245283,0.30188679245283,0.30188679245283,0.30188679245283,0.30188679245283,0.584905660377358,0.584905660377358,0.584905660377358,0.584905660377358,0.584905660377358,2,2
"4",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2
"5",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,0.1875,0.1875,0.1875,0.8125,0.8125,0.8125,0.8125,0.8125,2,2
"6",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.219512195121951,0.219512195121951,0.219512195121951,0.219512195121951,0.219512195121951,0.75609756097561,0.75609756097561,0.75609756097561,0.75609756097561,0.75609756097561,2,0
"7",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,2,1
"8",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106060606060606,0.106060606060606,0.106060606060606,0.106060606060606,0.106060606060606,0.212121212121212,0.212121212121212,0.212121212121212,0.212121212121212,0.212121212121212,0.681818181818182,0.681818181818182,0.681818181818182,0.681818181818182,0.681818181818182,2,2
"9",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107913669064748,0.107913669064748,0.107913669064748,0.107913669064748,0.107913669064748,0.172661870503597,0.172661870503597,0.172661870503597,0.172661870503597,0.172661870503597,0.719424460431655,0.719424460431655,0.719424460431655,0.719424460431655,0.719424460431655,2,2
"10",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110169491525424,0.110169491525424,0.110169491525424,0.110169491525424,0.110169491525424,0.161016949152542,0.161016949152542,0.161016949152542,0.161016949152542,0.161016949152542,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,2,2
"11",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115079365079365,0.115079365079365,0.115079365079365,0.115079365079365,0.115079365079365,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.742063492063492,0.742063492063492,0.742063492063492,0.742063492063492,0.742063492063492,2,2
"12",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13768115942029,0.13768115942029,0.13768115942029,0.13768115942029,0.13768115942029,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.731884057971015,0.731884057971015,0.731884057971015,0.731884057971015,0.731884057971015,2,1
"13",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.145,0.145,0.145,0.145,0.22,0.22,0.22,0.22,0.22,0.635,0.635,0.635,0.635,0.635,2,2
"14",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152542372881356,0.152542372881356,0.152542372881356,0.152542372881356,0.152542372881356,0.0677966101694915,0.0677966101694915,0.0677966101694915,0.0677966101694915,0.0677966101694915,0.779661016949153,0.779661016949153,0.779661016949153,0.779661016949153,0.779661016949153,2,0
"15",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,2,0
"16",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.235294117647059,0.529411764705882,0.529411764705882,0.529411764705882,0.529411764705882,0.529411764705882,2,1
"17",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2
"18",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.110169491525424,0.110169491525424,0.110169491525424,0.110169491525424,0.110169491525424,0.161016949152542,0.161016949152542,0.161016949152542,0.161016949152542,0.161016949152542,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,2,2
"19",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,2,0
"20",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.205607476635514,0.205607476635514,0.205607476635514,0.205607476635514,0.205607476635514,0.233644859813084,0.233644859813084,0.233644859813084,0.233644859813084,0.233644859813084,0.560747663551402,0.560747663551402,0.560747663551402,0.560747663551402,0.560747663551402,2,0
"21",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,0.173913043478261,0.173913043478261,0.173913043478261,0.173913043478261,0.173913043478261,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696,0.695652173913043,0.695652173913043,0.695652173913043,0.695652173913043,0.695652173913043,2,0
"22",1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.295454545454545,0.295454545454545,0.295454545454545,0.295454545454545,0.295454545454545,0.522727272727273,0.522727272727273,0.522727272727273,0.522727272727273,0.522727272727273,2,1
"23",1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.1328125,0.1328125,0.1328125,0.1328125,0.1328125,0.28125,0.28125,0.28125,0.28125,0.28125,0.5859375,0.5859375,0.5859375,0.5859375,0.5859375,2,1
"24",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,0.1875,0.1875,0.1875,0.8125,0.8125,0.8125,0.8125,0.8125,2,2
"25",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102040816326531,0.102040816326531,0.102040816326531,0.102040816326531,0.102040816326531,0.408163265306122,0.408163265306122,0.408163265306122,0.408163265306122,0.408163265306122,0.489795918367347,0.489795918367347,0.489795918367347,0.489795918367347,0.489795918367347,2,0
"26",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113207547169811,0.113207547169811,0.113207547169811,0.113207547169811,0.113207547169811,0.30188679245283,0.30188679245283,0.30188679245283,0.30188679245283,0.30188679245283,0.584905660377358,0.584905660377358,0.584905660377358,0.584905660377358,0.584905660377358,2,0
"27",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.237762237762238,0.237762237762238,0.237762237762238,0.237762237762238,0.237762237762238,0.608391608391608,0.608391608391608,0.608391608391608,0.608391608391608,0.608391608391608,2,0
