"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"18",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0.461538461538462,0.461538461538462,0.461538461538462,0.461538461538462,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,2,1
"19",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.7,0.7,0.7,0.7,0.7,2,0
"20",1,1,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.5,1,1.5,2,0,0.0637254901960784,0.127450980392157,0.191176470588235,0.254901960784314,0.117647058823529,0.138235294117647,0.158823529411765,0.179411764705882,0.2,0.627450980392157,0.670588235294118,0.713725490196078,0.756862745098039,0.8,2,0
"21",1,2,0,0.25,0.5,0.75,1,0,1,0,0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.117647058823529,0.308823529411765,0.5,0,0,0,0.113445378151261,0.226890756302521,0.5,0.577731092436975,0.65546218487395,0.827731092436975,1,2,0
"22",1,3,1,2,3,48,93,1,0,0,0,0,0.5,1.5,3,0,0,0.5,1.5,3,0,0,0.5,2.5,7,0,0.118421052631579,0.235197368421053,0.317708333333333,0.333333333333333,0,0,0.126315789473684,0.439473684210526,1,0,0.442105263157895,0.628070175438596,0.671875,0.6875,2,0
"23",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"24",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.365853658536585,0.365853658536585,0.365853658536585,0.365853658536585,0.365853658536585,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.609756097560976,0.609756097560976,0.609756097560976,0.609756097560976,0.609756097560976,2,0
"25",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,0.129032258064516,0.148498331479422,0.167964404894327,0.187430478309232,0.206896551724138,0.206896551724138,0.219688542825362,0.232480533926585,0.245272525027809,0.258064516129032,0.586206896551724,0.592880978865406,0.599555061179088,0.60622914349277,0.612903225806452,2,0
"26",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.358974358974359,0.358974358974359,0.358974358974359,0.358974358974359,0.358974358974359,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,0.487179487179487,2,1
"27",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,0.257142857142857,0.279395604395604,0.301648351648352,0.323901098901099,0.346153846153846,0.173076923076923,0.183379120879121,0.193681318681319,0.203983516483516,0.214285714285714,0.480769230769231,0.49271978021978,0.50467032967033,0.516620879120879,0.528571428571429,2,0
"28",2,0,0,0,0,0,0,2,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0,0,0,0,0,0.236111111111111,0.236111111111111,0.236111111111111,0.236111111111111,0.236111111111111,0.152777777777778,0.152777777777778,0.152777777777778,0.152777777777778,0.152777777777778,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,2,0
"29",2,0,0,0,0,0,0,2,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0,0.25,0.5,0.75,1,0.222222222222222,0.234848484848485,0.247474747474747,0.26010101010101,0.272727272727273,0,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.121212121212121,0.606060606060606,0.648989898989899,0.691919191919192,0.734848484848485,0.777777777777778,2,0
"30",2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894736842105,0.279411764705882,1,1,0,0,0,0.252631578947368,0.338235294117647,0,0,0.382352941176471,0.589473684210526,1,2,0
"31",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.26530612244898,0.298979591836735,0.33265306122449,0.366326530612245,0.4,0,0.0612244897959184,0.122448979591837,0.183673469387755,0.244897959183673,0.489795918367347,0.51734693877551,0.544897959183673,0.572448979591837,0.6,2,0
"32",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0714285714285714,0.0829831932773109,0.0945378151260504,0.10609243697479,0.117647058823529,0.176470588235294,0.203781512605042,0.23109243697479,0.258403361344538,0.285714285714286,0.642857142857143,0.658613445378151,0.67436974789916,0.690126050420168,0.705882352941177,2,1
"33",3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.313725490196078,0.313725490196078,0.313725490196078,0.313725490196078,0.313725490196078,0.117647058823529,0.117647058823529,0.117647058823529,0.117647058823529,0.117647058823529,0.568627450980392,0.568627450980392,0.568627450980392,0.568627450980392,0.568627450980392,2,1
"34",4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.0652173913043478,0.147644927536232,0.209821428571429,0.214285714285714,0.0952380952380952,0.154244306418219,0.191123188405797,0.274671052631579,0.473684210526316,0.526315789473684,0.569078947368421,0.636904761904762,0.702639751552795,0.739130434782609,2,1
"35",4,0,0,0,0,0,0,0,3,1,0,0,0.5,1,1,0,0,0.5,1,1,0,0,0,0,0,0.236111111111111,0.251302083333333,0.266493055555556,0.281684027777778,0.296875,0.152777777777778,0.177083333333333,0.201388888888889,0.225694444444444,0.25,0.453125,0.492621527777778,0.532118055555556,0.571614583333333,0.611111111111111,2,0
"36",6,2,2,2.5,3,3.5,4,1,2,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.107704402515723,0.2,0.277777777777778,0.4,0,0,0.2,0.266666666666667,0.39622641509434,0.4,0.485849056603774,0.666666666666667,0.730555555555556,1,2,1
"37",7,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1,1,0,0.0681818181818182,0.137121212121212,0.219318181818182,0.327272727272727,0.163636363636364,0.178409090909091,0.228030303030303,0.293831168831169,0.357142857142857,0.509090909090909,0.602272727272727,0.634848484848485,0.637987012987013,0.642857142857143,2,1
"38",7,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0.5,2,0,0,1,1,2,0.177777777777778,0.236413043478261,0.252450980392157,0.263725490196078,0.318181818181818,0.0869565217391304,0.133689839572192,0.190909090909091,0.216666666666667,0.25,0.5,0.508333333333333,0.566666666666667,0.620588235294118,0.681159420289855,2,0
"39",8,0,0,0,0,0,0,3,1,4,0,0,0,0.25,1,0,0,0,0,1,0,0,0,0,0,0.117647058823529,0.150928792569659,0.184210526315789,0.217105263157895,0.25,0.0882352941176471,0.123065015479876,0.157894736842105,0.192392746572313,0.226890756302521,0.65546218487395,0.656678460858027,0.657894736842105,0.659829721362229,0.661764705882353,2,0
"40",9,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0882352941176471,0.172058823529412,0.2125,0.232475490196078,0.254901960784314,0.075,0.106985294117647,0.161764705882353,0.221078431372549,0.266666666666667,0.533333333333333,0.603921568627451,0.663725490196078,0.701470588235294,0.705882352941177,2,1
"41",9,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.150735294117647,0.213114754098361,0.272068965517241,0.344827586206897,0.08,0.122844827586207,0.137931034482759,0.162005785920926,0.4375,0.517241379310345,0.58125,0.639344262295082,0.651115618661258,0.75,2,1
"42",9,0,0,0,0,0,0,3,1,5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,0.0612244897959184,0.179689684092815,0.242922374429224,0.281395348837209,0.325581395348837,0.0888888888888889,0.0941400304414003,0.148720399277902,0.217489321309919,0.26530612244898,0.472868217054264,0.601550387596899,0.658956916099773,0.676334917528655,0.684931506849315,2,1
"43",9,1,27,27,27,27,27,3,2,4,0,0,0.5,1,1,0,0,0,0,1,0,0,0,1,5,0.178571428571429,0.178571428571429,0.178571428571429,0.178571428571429,0.178571428571429,0.25,0.25,0.25,0.25,0.25,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,2,0
"44",10,0,0,0,0,0,0,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0.166666666666667,0.208333333333333,0.213114754098361,0.318181818181818,0.32,0.08,0.147540983606557,0.181818181818182,0.208333333333333,0.277777777777778,0.5,0.555555555555556,0.583333333333333,0.6,0.639344262295082,2,0
"45",10,0,0,0,0,0,0,3,2,5,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0.194444444444444,0.205065359477124,0.215686274509804,0.235394157663065,0.255102040816327,0.0918367346938776,0.143140589569161,0.194444444444444,0.214869281045752,0.235294117647059,0.549019607843137,0.580065359477124,0.611111111111111,0.632086167800453,0.653061224489796,2,0
"46",13,0,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.117647058823529,0.126391096979332,0.135135135135135,0.264935988620199,0.394736842105263,0.131578947368421,0.160384068278805,0.189189189189189,0.226947535771065,0.264705882352941,0.473684210526316,0.545665634674923,0.617647058823529,0.646661367249603,0.675675675675676,2,1
"47",13,0,0,0,0,0,0,4,2,7,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0.142857142857143,0.202020202020202,0.265350877192982,0.5625,0.0625,0.132894736842105,0.168686868686869,0.232142857142857,0.4375,0.375,0.540296052631579,0.596825396825397,0.637987012987013,0.644444444444444,2,0
"48",13,1,57,57,57,57,57,3,3,7,0,0,0,0,4,0,0,0,0.75,2,0,0,1,1,8,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.661016949152542,0.661016949152542,0.661016949152542,0.661016949152542,0.661016949152542,2,0
"49",13,4,2,5.75,8.5,12.75,21,1,3,9,0,0,0,0,1,0,0,0,0,2,0,0,1,1,4,0,0.151633522727273,0.234146341463415,0.297619047619048,0.361904761904762,0,0.135714285714286,0.237244897959184,0.272727272727273,0.5,0.347826086956522,0.481632653061224,0.541019955654102,0.6875,0.909090909090909,2,0
"50",14,0,0,0,0,0,0,4,1,9,0,0,0.5,1,1,0,0,0,0,1,0,0,1,1,2,0.129032258064516,0.212953629032258,0.296875,0.2984375,0.3,0.25,0.254032258064516,0.258064516129032,0.329032258064516,0.4,0.3,0.3765625,0.453125,0.533014112903226,0.612903225806452,2,1
"51",18,0,0,0,0,0,0,1,5,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,1,0,0.114583333333333,0.163888888888889,0.277777777777778,0.380952380952381,0,0.10625,0.146428571428571,0.222222222222222,0.461538461538462,0.416666666666667,0.55952380952381,0.614087301587302,0.696078431372549,1,2,1
"52",30,5,5,6,14,14,27,7,7,16,0,0,0,0,4,0,0,0,0,1,0,0,0,1,4,0,0.166666666666667,0.258064516129032,0.333333333333333,0.5,0,0.117647058823529,0.188311688311688,0.2125,0.375,0.352941176470588,0.5,0.586206896551724,0.7,0.846153846153846,2,0
"53",34,0,0,0,0,0,0,9,6,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0.109649122807018,0.153846153846154,0.2,0.461538461538462,0,0.13683970856102,0.233805668016194,0.333333333333333,0.481481481481481,0.307692307692308,0.5,0.585714285714286,0.716393442622951,0.944444444444444,2,1
"54",39,0,0,0,0,0,0,9,10,20,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.116883116883117,0.204054054054054,0.244047619047619,0.298529411764706,0.545454545454545,0,0.103167808219178,0.171970624235006,0.251623376623377,0.39622641509434,0.0909090909090909,0.482142857142857,0.577380952380952,0.633522727272727,0.714285714285714,2,0
