"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"12",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,0.739130434782609,2,0
"13",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0.0803571428571429,0.0803571428571429,0.0803571428571429,0.0803571428571429,0.0803571428571429,0.303571428571429,0.303571428571429,0.303571428571429,0.303571428571429,0.303571428571429,0.616071428571429,0.616071428571429,0.616071428571429,0.616071428571429,0.616071428571429,2,0
"14",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0.19047619047619,0.19047619047619,0.19047619047619,0.19047619047619,0.19047619047619,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.523809523809524,0.523809523809524,0.523809523809524,0.523809523809524,0.523809523809524,2,1
"15",1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.24468085106383,0.24468085106383,0.24468085106383,0.24468085106383,0.24468085106383,0.202127659574468,0.202127659574468,0.202127659574468,0.202127659574468,0.202127659574468,0.553191489361702,0.553191489361702,0.553191489361702,0.553191489361702,0.553191489361702,2,0
"16",1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.269230769230769,0.269230769230769,0.269230769230769,0.269230769230769,0.269230769230769,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,2,0
"17",1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.5,0.5,0.5,0.5,0.5,2,1
"18",1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.461538461538462,0.461538461538462,0.461538461538462,0.461538461538462,0.461538461538462,0,0,0,0,0,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,2,0
"19",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.202380952380952,0.202380952380952,0.202380952380952,0.202380952380952,0.202380952380952,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,2,0
"20",1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.258503401360544,0.258503401360544,0.258503401360544,0.258503401360544,0.258503401360544,0.224489795918367,0.224489795918367,0.224489795918367,0.224489795918367,0.224489795918367,0.517006802721088,0.517006802721088,0.517006802721088,0.517006802721088,0.517006802721088,2,0
"21",1,1,5,5,5,5,5,0,0,1,0,0.25,0.5,0.75,1,0,0,0,0,0,0,1,2,3,4,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.0555555555555556,0.111111111111111,0.166666666666667,0.222222222222222,0.444444444444444,0.5,0.555555555555556,0.611111111111111,0.666666666666667,2,0
"22",1,1,5,5,5,5,5,1,0,0,0,0.25,0.5,0.75,1,0,0,0,0,0,1,1.25,1.5,1.75,2,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,2,0
"23",1,9,0,0,1,6,13,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0.5,1.75,3,0,0,0.142857142857143,0.5,1,0,0,0,0.166666666666667,0.285714285714286,0,0.5,0.666666666666667,0.8,1,2,0
"24",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0769230769230769,0.120192307692308,0.163461538461538,0.206730769230769,0.25,0,0.0769230769230769,0.153846153846154,0.230769230769231,0.307692307692308,0.615384615384615,0.649038461538462,0.682692307692308,0.716346153846154,0.75,2,1
"25",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.5,1,1.5,2,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.238095238095238,0.238095238095238,0.238095238095238,0.238095238095238,0.238095238095238,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,2,1
"26",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.183098591549296,0.218845682792407,0.254592774035517,0.290339865278628,0.326086956521739,0.173913043478261,0.202617881200245,0.231322718922229,0.260027556644213,0.288732394366197,0.5,0.507042253521127,0.514084507042254,0.52112676056338,0.528169014084507,2,0
"27",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0.075,0.15,0.225,0.3,0.5,0.575,0.65,0.725,0.8,2,1
"28",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304347826,0.22554347826087,0.233695652173913,0.241847826086957,0.25,0,0.0108695652173913,0.0217391304347826,0.0326086956521739,0.0434782608695652,0.739130434782609,0.741847826086957,0.744565217391304,0.747282608695652,0.75,2,1
"29",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565217391,0.330652173913043,0.400434782608696,0.470217391304348,0.54,0.16,0.179782608695652,0.199565217391304,0.219347826086957,0.239130434782609,0.3,0.35,0.4,0.45,0.5,2,1
"30",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282608695652174,0.323067632850242,0.363526570048309,0.403985507246377,0.444444444444444,0.111111111111111,0.132246376811594,0.153381642512077,0.17451690821256,0.195652173913043,0.444444444444444,0.463768115942029,0.483091787439614,0.502415458937198,0.521739130434783,2,0
"31",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.264150943396226,0.471698113207547,0.471698113207547,0.471698113207547,0.471698113207547,0.471698113207547,2,1
"32",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,0.166666666666667,0.1875,0.208333333333333,0.229166666666667,0.25,0.05,0.141666666666667,0.233333333333333,0.325,0.416666666666667,0.416666666666667,0.4875,0.558333333333333,0.629166666666667,0.7,2,1
"33",2,0,0,0,0,0,0,1,1,0,0,0.25,0.5,0.75,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.216666666666667,0.366666666666667,0.516666666666667,0.666666666666667,0,0.0708333333333333,0.141666666666667,0.2125,0.283333333333333,0.333333333333333,0.4125,0.491666666666667,0.570833333333333,0.65,2,0
"34",2,6,2,3,4.5,7.5,9,1,0,1,0,0,1,1,1,0,0,0,1,2,0,0,1,1.25,2,0,0.183333333333333,0.45,0.575,0.714285714285714,0,0.05,0.211111111111111,0.26984126984127,0.333333333333333,0,0.4,0.45,0.625,0.666666666666667,2,0
"35",2,10,0,3.25,5,6.75,12,0,0,2,0,0,0,0,1,0,0,0,1,2,0,1,2,2,6,0,0,0,0.129166666666667,0.222222222222222,0,0.107954545454545,0.174603174603175,0.225,0.6,0.4,0.634920634920635,0.75,0.837662337662338,1,2,0
"36",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0.5,1,0.0606060606060606,0.0717703349282297,0.0829346092503987,0.0940988835725678,0.105263157894737,0.421052631578947,0.437001594896332,0.452950558213716,0.4688995215311,0.484848484848485,0.454545454545455,0.45933014354067,0.464114832535885,0.4688995215311,0.473684210526316,2,0
"37",3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.5,1,0,0.5,1,1,1,0.185185185185185,0.212418300653595,0.239651416122004,0.266884531590414,0.294117647058824,0.117647058823529,0.125272331154684,0.132897603485839,0.140522875816993,0.148148148148148,0.588235294117647,0.607843137254902,0.627450980392157,0.647058823529412,0.666666666666667,2,0
"38",3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0.142857142857143,0.164708646616541,0.18656015037594,0.208411654135338,0.230263157894737,0.282894736842105,0.295504385964912,0.308114035087719,0.320723684210526,0.333333333333333,0.486842105263158,0.496083959899749,0.505325814536341,0.514567669172932,0.523809523809524,2,0
"39",3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,0.5,1,0.19047619047619,0.237196765498652,0.283917340521114,0.330637915543576,0.377358490566038,0.132075471698113,0.146675651392633,0.161275831087152,0.175876010781671,0.19047619047619,0.490566037735849,0.522686433063792,0.554806828391734,0.586927223719677,0.619047619047619,2,0
"40",3,0,0,0,0,0,0,1,2,0,0,0,0,0.5,1,0,0,0,0.5,1,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.3,0.55,0.55,0.55,0.55,0.55,2,1
"41",3,0,0,0,0,0,0,2,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0.5,1,0.24390243902439,0.268292682926829,0.292682926829268,0.346341463414634,0.4,0.0487804878048781,0.0853658536585366,0.121951219512195,0.177642276422764,0.233333333333333,0.366666666666667,0.476016260162602,0.585365853658537,0.646341463414634,0.707317073170732,2,0
"42",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.102272727272727,0.161931818181818,0.238451086956522,0.391304347826087,0.130434782608696,0.157608695652174,0.195833333333333,0.282386363636364,0.454545454545455,0.409090909090909,0.46096837944664,0.532880434782609,0.648958333333333,0.833333333333333,2,1
"43",4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0.146341463414634,0.292682926829268,0.368563685636856,0.444444444444444,0,0.0609756097560976,0.121951219512195,0.373475609756098,0.625,0.375,0.465277777777778,0.555555555555556,0.570460704607046,0.585365853658537,2,0
"44",4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0.24,0.245,0.25,0.12,0.185,0.25,0.275,0.3,0.5,0.5,0.5,0.57,0.64,2,1
"45",4,0,0,0,0,0,0,2,0,2,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0.25,1,0.288135593220339,0.354990583804143,0.421845574387947,0.488700564971751,0.555555555555556,0.0555555555555556,0.067090395480226,0.0786252354048964,0.0901600753295669,0.101694915254237,0.388888888888889,0.444209039548023,0.499529190207156,0.55484934086629,0.610169491525424,2,1
"46",5,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.152671755725191,0.166666666666667,0.208333333333333,0.28125,0.4,0.0555555555555556,0.127272727272727,0.208333333333333,0.213740458015267,0.28125,0.4375,0.472727272727273,0.583333333333333,0.633587786259542,0.777777777777778,2,0
"47",5,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0.291666666666667,0.306666666666667,0.428571428571429,0.483870967741935,0.117647058823529,0.125,0.129032258064516,0.213333333333333,0.30952380952381,0.261904761904762,0.387096774193548,0.48,0.583333333333333,0.705882352941177,2,0
"48",6,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0.75,4,0.111111111111111,0.138888888888889,0.166666666666667,0.345238095238095,0.523809523809524,0,0.111111111111111,0.222222222222222,0.305555555555556,0.388888888888889,0.444444444444444,0.46031746031746,0.476190476190476,0.571428571428571,0.666666666666667,2,1
"49",8,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.127413127413127,0.174242424242424,0.233823529411765,0.461538461538462,0,0.146008403361345,0.270512820512821,0.319717444717445,0.555555555555556,0.230769230769231,0.444444444444444,0.563963963963964,0.641806722689076,1,2,1
"50",8,0,0,0,0,0,0,2,1,5,0,0,0,0.25,1,0,0,0,0,1,0,0,1,1,2,0.153846153846154,0.224308300395257,0.314645308924485,0.39766081871345,0.631578947368421,0,0.0217391304347826,0.0990338164251208,0.164141414141414,0.307692307692308,0.368421052631579,0.495726495726496,0.572261072261072,0.625199362041467,0.652173913043478,2,1
"51",8,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1,1,0,0.145833333333333,0.339285714285714,0.46583850931677,0.666666666666667,0,0.0683229813664596,0.148351648351648,0.225961538461538,0.666666666666667,0.222222222222222,0.357142857142857,0.453416149068323,0.494565217391304,0.846153846153846,2,1
"52",8,0,0,0,0,0,0,2,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0.5,1,2,0.181818181818182,0.203030303030303,0.224242424242424,0.245454545454545,0.266666666666667,0.133333333333333,0.134090909090909,0.134848484848485,0.135606060606061,0.136363636363636,0.6,0.620454545454545,0.640909090909091,0.661363636363636,0.681818181818182,2,1
"53",8,0,0,0,0,0,0,3,4,1,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.107142857142857,0.178217821782178,0.25,0.666666666666667,0.111111111111111,0.222222222222222,0.25,0.306930693069307,0.392857142857143,0.222222222222222,0.5,0.5,0.514851485148515,0.777777777777778,2,0
"54",10,0,0,0,0,0,0,3,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.25,0.342105263157895,0.407407407407407,0.565217391304348,0.833333333333333,0,0.0789473684210526,0.144927536231884,0.166666666666667,0.259259259259259,0.166666666666667,0.289855072463768,0.333333333333333,0.578947368421053,0.583333333333333,2,1
"55",10,1,9,9,9,9,9,3,3,4,0,0,0,0.5,1,0,0,0,0,1,0,0,1,1.5,2,0,0.173809523809524,0.280392156862745,0.298529411764706,0.34375,0.133333333333333,0.157142857142857,0.217647058823529,0.269761029411765,0.333333333333333,0.375,0.477941176470588,0.55,0.65,0.714285714285714,2,1
"56",11,0,0,0,0,0,0,2,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,1,0.111111111111111,0.159090909090909,0.225,0.34375,0.4375,0.03125,0.05,0.28125,0.333333333333333,0.340909090909091,0.375,0.5,0.53125,0.555555555555556,0.725,2,0
"57",11,0,0,0,0,0,0,2,5,4,0,0,0,0,2,0,0,0,0.5,1,0,0,0,1,3,0.103448275862069,0.128787878787879,0.257575757575758,0.333333333333333,0.34,0,0.210727969348659,0.27020202020202,0.329545454545455,0.34,0.32,0.375,0.583333333333333,0.666666666666667,0.689655172413793,2,1
"58",11,1,32,32,32,32,32,4,2,5,0,0,0,0,4,0,0,0,0,1,0,0,1,1,2,0.0952380952380952,0.18125,0.336458333333333,0.522058823529412,0.696969696969697,0,0,0.0776515151515152,0.127083333333333,0.482142857142857,0.272727272727273,0.419905462184874,0.484375,0.6375,0.8,2,0
"59",12,0,0,0,0,0,0,2,4,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0.25,1,0.103448275862069,0.171600370027752,0.214285714285714,0.32,0.375,0.125,0.167278063096112,0.213333333333333,0.269409937888199,0.333333333333333,0.333333333333333,0.472142857142857,0.5,0.655874190564292,0.689655172413793,2,0
"60",13,0,0,0,0,0,0,2,2,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.122957687473816,0.214285714285714,0.240384615384615,0.4,0,0.148351648351648,0.214285714285714,0.30241935483871,0.416666666666667,0.4,0.498324256388773,0.535714285714286,0.600375234521576,1,2,1
"61",14,0,0,0,0,0,0,4,3,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.142857142857143,0.214285714285714,0.227272727272727,0.264150943396226,0.357142857142857,0.0714285714285714,0.202380952380952,0.242424242424242,0.264150943396226,0.333333333333333,0.471698113207547,0.523809523809524,0.53030303030303,0.571428571428571,0.583333333333333,2,0
"62",14,0,0,0,0,0,0,6,1,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,2,0,0.253289473684211,0.266666666666667,0.328125,0.6,0,0.0208333333333333,0.129166666666667,0.154301075268817,0.263157894736842,0.4,0.5,0.572916666666667,0.6,1,2,1
"63",16,0,0,0,0,0,0,3,4,9,0,0,0,0.25,1,0,0,0,0.25,1,0,0,0,1,2,0.0714285714285714,0.176470588235294,0.235294117647059,0.3,0.48,0,0.172413793103448,0.24,0.294117647058824,0.4375,0.28,0.470588235294118,0.488372093023256,0.636363636363636,0.857142857142857,2,1
"64",21,1,15,15,15,15,15,2,10,9,0,0,0,0,1,0,0,0,0.75,1,0,0,0,1,5,0.152671755725191,0.160919540229885,0.2,0.241379310344828,0.333333333333333,0,0.142857142857143,0.183908045977011,0.241379310344828,0.4,0.4,0.509803921568627,0.571428571428571,0.655172413793103,0.833333333333333,2,0
"65",23,0,0,0,0,0,0,10,0,12,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,2,0,0.222222222222222,0.333333333333333,0.444444444444444,0.529411764705882,0,0.0454545454545455,0.111111111111111,0.172413793103448,0.333333333333333,0.333333333333333,0.409090909090909,0.448275862068966,0.666666666666667,1,2,0
"66",24,0,0,0,0,0,0,4,7,13,0,0,0,0,2,0,0,0,0.25,1,0,0,0,0.25,1,0.111111111111111,0.207589285714286,0.241388044579534,0.275,0.833333333333333,0,0.14047619047619,0.187301587301587,0.23422619047619,0.388888888888889,0.166666666666667,0.517857142857143,0.543837123991196,0.593661971830986,0.619047619047619,2,1
"67",25,6,0,0.25,2,8.25,12,7,1,17,0,0,0,0,1,0,0,0,0,2,0,0,0,1,3,0,0.205555555555556,0.3125,0.410975609756098,1,0,0,0.0603948896631823,0.166666666666667,0.5,0,0.5,0.580128205128205,0.608695652173913,1,2,1
"68",26,1,4,4,4,4,4,16,2,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.111111111111111,0.328125,0.360681114551084,0.4375,0.6,0,0,0.0851449275362319,0.176980198019802,0.294117647058824,0.326086956521739,0.394230769230769,0.5,0.607412714955706,0.777777777777778,2,0
"69",33,0,0,0,0,0,0,9,8,16,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0.134920634920635,0.186206896551724,0.287878787878788,0.5,0,0.13125,0.211111111111111,0.301612903225806,0.5,0.181818181818182,0.473809523809524,0.577777777777778,0.671052631578947,0.8,2,0
"70",40,0,0,0,0,0,0,11,8,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9,0,0.125,0.222222222222222,0.297058823529412,0.444444444444444,0,0.0467391304347826,0.181818181818182,0.267820994794679,0.416666666666667,0.333333333333333,0.493421052631579,0.625,0.70076726342711,1,2,1
"71",54,0,0,0,0,0,0,17,12,25,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0.0588235294117647,0.163461538461538,0.236111111111111,0.350524475524476,0.588709677419355,0,0.11371237458194,0.181818181818182,0.243534482758621,0.428571428571429,0.274193548387097,0.444444444444444,0.527734170591313,0.668478260869565,0.777777777777778,2,1
"72",56,0,0,0,0,0,0,12,12,32,0,0,0,0,3,0,0,0,0,1,0,0,1,1,3,0,0.229347826086957,0.302173913043478,0.385673234811166,0.818181818181818,0,0.120875179340029,0.211111111111111,0.299603174603175,0.571428571428571,0.0909090909090909,0.425595238095238,0.495614035087719,0.573308270676692,1,2,1
"73",56,19,1,3,5,7.5,39,14,12,27,0,0,0,0,3,0,0,0,0,2,0,0,0,1,4,0,0.1,0.24,0.375,0.636363636363636,0,0,0.166666666666667,0.25,0.666666666666667,0.181818181818182,0.454545454545455,0.545454545454545,0.673913043478261,1,2,0
"74",67,0,0,0,0,0,0,19,12,36,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3,0,0.156997414350356,0.224747474747475,0.39375,0.714285714285714,0,0.112771739130435,0.173333333333333,0.27411714039621,0.483870967741935,0.166666666666667,0.378024193548387,0.508064516129032,0.622213114754098,1,2,0
"75",71,0,0,0,0,0,0,33,9,27,0,0,0,1,1,0,0,0,0,2,0,0,0,1,2,0,0.205263157894737,0.357142857142857,0.504545454545455,0.888888888888889,0,0,0.157894736842105,0.26010101010101,0.75,0.111111111111111,0.378409090909091,0.458333333333333,0.563492063492063,1,2,1
"76",81,1,14,14,14,14,14,27,15,39,0,0,0,0,1,0,0,0,0,2,0,0,0,1,5,0,0.166666666666667,0.25,0.349624060150376,0.6,0,0.0851449275362319,0.166666666666667,0.216517857142857,0.5,0,0.5,0.583333333333333,0.666666666666667,1,2,1
"77",115,0,0,0,0,0,0,36,28,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.195365742844162,0.285714285714286,0.40958605664488,0.75,0,0.118823529411765,0.172413793103448,0.260582010582011,0.666666666666667,0.125,0.402702702702703,0.510416666666667,0.589892294946147,0.818181818181818,2,0
"78",275,13,0,1,7,16,109,82,44,146,0,0,0,1,4,0,0,0,0,3,0,0,0,1,3,0,0.141472868217054,0.285714285714286,0.417105263157895,1,0,0,0.117647058823529,0.242647058823529,0.555555555555556,0,0.428571428571429,0.527777777777778,0.673333333333333,1,2,1
