"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"31",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.19047619047619,0.19047619047619,0.19047619047619,0.19047619047619,0.19047619047619,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,0.761904761904762,2,2
"32",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.298701298701299,0.298701298701299,0.298701298701299,0.298701298701299,0.298701298701299,0.558441558441558,0.558441558441558,0.558441558441558,0.558441558441558,0.558441558441558,2,0
"33",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155172413793103,0.155172413793103,0.155172413793103,0.155172413793103,0.155172413793103,0.241379310344828,0.241379310344828,0.241379310344828,0.241379310344828,0.241379310344828,0.603448275862069,0.603448275862069,0.603448275862069,0.603448275862069,0.603448275862069,2,2
"34",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257352941176471,0.257352941176471,0.257352941176471,0.257352941176471,0.257352941176471,0.261029411764706,0.261029411764706,0.261029411764706,0.261029411764706,0.261029411764706,0.481617647058824,0.481617647058824,0.481617647058824,0.481617647058824,0.481617647058824,2,1
"35",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.203389830508475,0.203389830508475,0.203389830508475,0.203389830508475,0.203389830508475,0.152542372881356,0.152542372881356,0.152542372881356,0.152542372881356,0.152542372881356,0.644067796610169,0.644067796610169,0.644067796610169,0.644067796610169,0.644067796610169,2,1
"36",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.162790697674419,0.162790697674419,0.162790697674419,0.162790697674419,0.162790697674419,0.465116279069767,0.465116279069767,0.465116279069767,0.465116279069767,0.465116279069767,0.372093023255814,0.372093023255814,0.372093023255814,0.372093023255814,0.372093023255814,2,0
"37",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,2,0
"38",1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.403846153846154,0.403846153846154,0.403846153846154,0.403846153846154,0.403846153846154,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.519230769230769,0.519230769230769,0.519230769230769,0.519230769230769,0.519230769230769,2,0
"39",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603864734299517,0.120772946859903,0.181159420289855,0.241545893719807,0,0.0603864734299517,0.120772946859903,0.181159420289855,0.241545893719807,0.516908212560386,0.63768115942029,0.758454106280193,0.879227053140097,1,2,0
"40",1,1,11,11,11,11,11,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1.25,1.5,1.75,2,0.166666666666667,0.182086614173228,0.19750656167979,0.212926509186352,0.228346456692913,0.078740157480315,0.14238845144357,0.206036745406824,0.269685039370079,0.333333333333333,0.5,0.548228346456693,0.596456692913386,0.644685039370079,0.692913385826772,2,0
"41",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.144736842105263,0.233552631578947,0.322368421052632,0.411184210526316,0.5,0,0.0526315789473684,0.105263157894737,0.157894736842105,0.210526315789474,0.5,0.536184210526316,0.572368421052632,0.608552631578947,0.644736842105263,2,0
"42",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.0119047619047619,0.0238095238095238,0.0357142857142857,0.0476190476190476,0,0,0,0,0,0.952380952380952,0.964285714285714,0.976190476190476,0.988095238095238,1,2,0
"43",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0,0,0,0,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952,2,0
"44",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0.0666666666666667,0.075,0.0833333333333333,0.0916666666666667,0.1,0.1,0.191666666666667,0.283333333333333,0.375,0.466666666666667,0.466666666666667,0.55,0.633333333333333,0.716666666666667,0.8,2,1
"45",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,0.0294117647058824,0.0474211423699915,0.0654305200341006,0.0834398976982097,0.101449275362319,0.352941176470588,0.36615515771526,0.379369138959932,0.392583120204604,0.405797101449275,0.492753623188406,0.523976982097187,0.555200341005968,0.586423699914749,0.617647058823529,2,1
"46",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.25,0.5,0.75,1,0.1,0.1,0.1,0.1,0.1,0.16,0.16,0.16,0.16,0.16,0.74,0.74,0.74,0.74,0.74,2,1
"47",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520833333333333,0.104166666666667,0.15625,0.208333333333333,0.05,0.0583333333333333,0.0666666666666667,0.075,0.0833333333333333,0.708333333333333,0.76875,0.829166666666667,0.889583333333333,0.95,2,1
"48",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,0,0.025,0.05,0.075,0.1,0.15,0.1875,0.225,0.2625,0.3,0.7,0.7125,0.725,0.7375,0.75,2,1
"49",2,2,5,6.75,8.5,10.25,12,1,1,0,0,0,0,0.75,3,0,0,0.5,1.75,4,0,0,0,0.25,1,0.416666666666667,0.4375,0.458333333333333,0.479166666666667,0.5,0.416666666666667,0.4375,0.458333333333333,0.479166666666667,0.5,0,0.0416666666666667,0.0833333333333333,0.125,0.166666666666667,2,0
"50",2,3,1,1,1,5,9,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0.111111111111111,0.2,0.2,0,0,0.222222222222222,0.3,0.5,0.5,0.5,0.666666666666667,0.8,1,2,0
"51",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.1,0.121428571428571,0.142857142857143,0.162337662337662,0.181818181818182,0.1,0.121428571428571,0.142857142857143,0.162337662337662,0.181818181818182,0.636363636363636,0.675324675324675,0.714285714285714,0.757142857142857,0.8,2,1
"52",3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0.5,1,0.1,0.106497175141243,0.112994350282486,0.151735270379338,0.19047619047619,0.16,0.201468926553672,0.242937853107345,0.264326069410815,0.285714285714286,0.523809523809524,0.583938660209847,0.644067796610169,0.692033898305085,0.74,2,0
"53",3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.116883116883117,0.142857142857143,0.149014778325123,0.155172413793103,0.0909090909090909,0.166144200626959,0.241379310344828,0.270040304523063,0.298701298701299,0.558441558441558,0.580944917151814,0.603448275862069,0.710815047021944,0.818181818181818,2,1
"54",3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.1,0.2,0.228676470588235,0.257352941176471,0,0.05,0.1,0.180514705882353,0.261029411764706,0.481617647058824,0.640808823529412,0.8,0.85,0.9,2,1
"55",3,0,0,0,0,0,0,1,1,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0.257352941176471,0.278835601404741,0.300318261633011,0.321800921861282,0.343283582089552,0.17910447761194,0.199585711150132,0.220066944688323,0.240548178226515,0.261029411764706,0.477611940298507,0.478613366988586,0.479614793678665,0.480616220368745,0.481617647058824,2,0
"56",3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.199447748513169,0.217077315208156,0.234706881903144,0.252336448598131,0.233644859813084,0.24720334182951,0.260761823845936,0.274320305862362,0.287878787878788,0.514018691588785,0.518089776267346,0.522160860945908,0.526231945624469,0.53030303030303,2,0
"57",3,0,0,0,0,0,0,1,2,0,0,0,0,0.5,1,0,0,0,0.5,1,0,0,0,0,0,0.257352941176471,0.257352941176471,0.257352941176471,0.257352941176471,0.257352941176471,0.261029411764706,0.261029411764706,0.261029411764706,0.261029411764706,0.261029411764706,0.481617647058824,0.481617647058824,0.481617647058824,0.481617647058824,0.481617647058824,2,1
"58",3,0,0,0,0,0,0,2,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0.5,1,1,1,0.307692307692308,0.32051282051282,0.333333333333333,0.507575757575758,0.681818181818182,0,0.0384615384615385,0.0769230769230769,0.106643356643357,0.136363636363636,0.181818181818182,0.398601398601399,0.615384615384615,0.641025641025641,0.666666666666667,2,0
"59",3,1,9,9,9,9,9,0,1,2,0,0,0,0,0,0,0,0,0.5,2,0,0,0.5,2.25,6,0,0.0612244897959184,0.122448979591837,0.232866280840694,0.343283582089552,0.17910447761194,0.18955223880597,0.2,0.242857142857143,0.285714285714286,0.477611940298507,0.534724337496193,0.591836734693878,0.695918367346939,0.8,2,1
"60",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.25,1,0.1,0.132142857142857,0.156794425087108,0.178580695381422,0.202127659574468,0.0487804878048781,0.119337979094077,0.171428571428571,0.205851063829787,0.223404255319149,0.574468085106383,0.668617021276596,0.707142857142857,0.730836236933798,0.780487804878049,2,1
"61",4,0,0,0,0,0,0,0,0,4,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0.25,1,0,0.145833333333333,0.25,0.336309523809524,0.428571428571429,0.138888888888889,0.141865079365079,0.154761904761905,0.25,0.5,0.428571428571429,0.482142857142857,0.513888888888889,0.5625,0.666666666666667,2,0
"62",4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.75,3,0.144736842105263,0.144736842105263,0.144736842105263,0.144736842105263,0.144736842105263,0.210526315789474,0.210526315789474,0.210526315789474,0.210526315789474,0.210526315789474,0.644736842105263,0.644736842105263,0.644736842105263,0.644736842105263,0.644736842105263,2,1
"63",4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.0892857142857143,0.178571428571429,0.303571428571429,0.428571428571429,0,0.0758928571428571,0.151785714285714,0.187003968253968,0.222222222222222,0.571428571428571,0.620535714285714,0.669642857142857,0.723710317460317,0.777777777777778,2,0
"64",4,0,0,0,0,0,0,1,0,3,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0.25,1,0.166666666666667,0.183333333333333,0.2,0.292307692307692,0.384615384615385,0,0.0333333333333333,0.0666666666666667,0.0717948717948718,0.0769230769230769,0.538461538461538,0.635897435897436,0.733333333333333,0.783333333333333,0.833333333333333,2,0
"65",4,0,0,0,0,0,0,2,0,2,0,0,0,0.25,1,0,0,0,0.25,1,0,0,0,0,0,0.343283582089552,0.358424225028703,0.373564867967853,0.388705510907003,0.403846153846154,0.0769230769230769,0.102468427095293,0.128013777267509,0.153559127439724,0.17910447761194,0.477611940298507,0.488016647531573,0.498421354764638,0.508826061997704,0.519230769230769,2,1
"66",4,0,0,0,0,0,0,2,0,2,0,0,0.5,1.25,2,0,0,0,0.25,1,0,1.5,2.5,3,3,0.166666666666667,0.182086614173228,0.19750656167979,0.212926509186352,0.228346456692913,0.078740157480315,0.100721784776903,0.122703412073491,0.144685039370079,0.166666666666667,0.666666666666667,0.673228346456693,0.679790026246719,0.686351706036745,0.692913385826772,2,1
"67",4,1,18,18,18,18,18,1,0,3,0,0,0,0,2,0,0,0,1,1,0,0,0,1,7,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,2,1
"68",4,1,18,18,18,18,18,1,1,2,0,0,0,0,1,0,0,1,1,2,0,0,0,1,2,0.0666666666666667,0.0916666666666667,0.1203125,0.164292279411765,0.235294117647059,0.1,0.13046875,0.1703125,0.223529411764706,0.294117647058824,0.470588235294118,0.656709558823529,0.726041666666667,0.75,0.8,2,1
"69",5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0952380952380952,0.19047619047619,0.191391941391941,0.192307692307692,0,0.115384615384615,0.230769230769231,0.258241758241758,0.285714285714286,0.523809523809524,0.5503663003663,0.576923076923077,0.788461538461538,1,2,0
"70",5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1,0.13134328358209,0.142324093816631,0.151785714285714,0.178571428571429,0.142857142857143,0.149553571428571,0.155892857142857,0.172238805970149,0.208955223880597,0.649253731343284,0.664545575692964,0.691964285714286,0.720714285714286,0.74,2,1
"71",5,0,0,0,0,0,0,0,1,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.166666666666667,0.178030303030303,0.215909090909091,0.279605263157895,0.368421052631579,0.0909090909090909,0.101674641148325,0.135964912280702,0.166666666666667,0.166666666666667,0.526315789473684,0.569078947368421,0.625,0.681818181818182,0.727272727272727,2,1
"72",5,1,3,3,3,3,3,1,1,3,0,0,0,0,1,0,0,0,0.75,1,0,0,0.5,1,1,0,0,0.0555555555555556,0.116666666666667,0.133333333333333,0,0,0.037037037037037,0.105555555555556,0.2,0.8,0.811111111111111,0.840740740740741,0.9,1,2,1
"73",5,1,8,8,8,8,8,2,1,2,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,1,0.111111111111111,0.111111111111111,0.173202614379085,0.313970588235294,0.55,0,0.0416666666666667,0.102777777777778,0.168055555555556,0.222222222222222,0.3,0.575,0.715686274509804,0.781862745098039,0.833333333333333,2,1
"74",5,1,24,24,24,24,24,2,1,2,0,0,0.5,1.75,8,0,0,0,0,0,0,0,0,3,5,0.1,0.140350877192982,0.162790697674419,0.328767123287671,0.708333333333333,0.0416666666666667,0.1,0.219178082191781,0.232558139534884,0.280701754385965,0.25,0.452054794520548,0.578947368421053,0.604651162790698,0.8,2,1
"75",6,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75,1,0.0869565217391304,0.149026210411358,0.176274944567627,0.226177437020811,0.3125,0.0487804878048781,0.098302300109529,0.122740963855422,0.187966417910448,0.376811594202899,0.536231884057971,0.581513554216867,0.643903974105377,0.707767978290366,0.780487804878049,2,1
"76",6,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.142857142857143,0.150412087912088,0.157967032967033,0.165521978021978,0.173076923076923,0.142857142857143,0.164835164835165,0.186813186813187,0.208791208791209,0.230769230769231,0.596153846153846,0.625686813186813,0.65521978021978,0.684752747252747,0.714285714285714,2,1
"77",6,1,9,9,9,9,9,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.214285714285714,0.235714285714286,0.257142857142857,0.278571428571429,0.3,0.0357142857142857,0.0767857142857143,0.117857142857143,0.158928571428571,0.2,0.5,0.5625,0.625,0.6875,0.75,2,1
"78",7,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.111111111111111,0.143790849673203,0.234567901234568,0.247022512708787,0.333333333333333,0.138888888888889,0.179084967320261,0.236111111111111,0.283088235294118,0.296296296296296,0.416666666666667,0.54520697167756,0.588235294117647,0.591503267973856,0.638888888888889,2,1
"79",7,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.205941255006676,0.221406319537161,0.236871384067646,0.252336448598131,0.233644859813084,0.246662216288385,0.259679572763685,0.272696929238985,0.285714285714286,0.514018691588785,0.51646639964397,0.518914107699154,0.521361815754339,0.523809523809524,2,0
"80",7,1,2,2,2,2,2,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,0,0.093984962406015,0.155172413793103,0.190980629539952,0.333333333333333,0,0.129842615012107,0.19047619047619,0.261040532365396,0.333333333333333,0.333333333333333,0.591197822141561,0.644067796610169,0.738095238095238,1,2,1
"81",8,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.1,0.4,0,0,0.0833333333333333,0.175,0.2,0.4,0.725,0.916666666666667,1,1,2,1
"82",9,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0869565217391304,0.124458874458874,0.166666666666667,0.271526418786693,0.4,0,0.0178571428571429,0.0666666666666667,0.170195101701951,0.376811594202899,0.452054794520548,0.568115942028986,0.75,0.76969696969697,0.857142857142857,2,1
"83",9,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,4,0,0.0714285714285714,0.141791044776119,0.15,0.202127659574468,0,0.0487804878048781,0.208955223880597,0.25,0.285714285714286,0.574468085106383,0.591836734693878,0.676470588235294,0.75609756097561,1,2,1
"84",10,0,0,0,0,0,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.037037037037037,0.138655462184874,0.149206349206349,0.172776442307692,0.297297297297297,0.0666666666666667,0.133783783783784,0.141741071428571,0.208791208791209,0.259259259259259,0.567567567567568,0.654925847457627,0.707407407407407,0.714285714285714,0.745098039215686,2,1
